schema_version,snapshot_date,module_label,module_api_name,field_label,field_display_label,field_api_name,data_type,json_type,origin_status,usage_status,visible_status,write_status,read_only_status,field_read_only_status,api_create_status,api_update_status,system_required_status,standard_layout_required_status,unique_status,encryption_status,personal_designation_status,virtual_status,length,decimal_places,history_tracking_status,external_field_status,searchable_status,filterable_status,sortable_status,help_text_status,picklist_value_count,picklist_options_status,metadata_verification_status
2,2026-08-14,Deals,Deals,Phone,Phone,Phone,phone,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,50,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Pilot Outcome,Pilot Outcome,Pilot_Outcome,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,5,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Pilot Outcome Notes,Pilot Outcome Notes,Pilot_Outcome_Notes,textarea,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,2000,,false,unknown,true,true,false,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Pilot Scope,Pilot Scope,Pilot_Scope,textarea,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,2000,,false,unknown,true,true,false,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Pilot Success Criteria,Pilot Success Criteria,Pilot_Success_Criteria,textarea,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,2000,,false,unknown,true,true,false,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Pipeline,Pipeline,Pipeline,picklist,string,system,used,true,writable,false,false,true,true,required,required,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,2,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Plan,Plan,Plan,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,5,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Primary Operating System,Primary Operating System,Primary_Operating_System,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,9,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Probability,Probability,Probability,integer,integer,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,3,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Reason For Loss,Reason For Loss,Reason_For_Loss__s,picklist,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,10,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Deal Image,Deal Image,Record_Image,profileimage,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,false,false,false,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Record Status,Record Status,Record_Status__s,picklist,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,false,true,false,not_supported,3,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Requested Test Route,Requested Test Route,Requested_Test_Route,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,4,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Results Review At,Results Review At,Results_Review_At,datetime,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Rollback Completed At,Rollback Completed At,Rollback_Completed_At,datetime,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Rollback Contact Mobile,Rollback Contact Mobile,Rollback_Contact_Mobile,phone,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Rollback Contact Name,Rollback Contact Name,Rollback_Contact_Name,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Sales Cycle Duration,Sales Cycle Duration,Sales_Cycle_Duration,integer,integer,system,used,true,read_only,false,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Scheduling Process,Scheduling Process,Scheduling_Process,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,7,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Service Line,Service Line,Service,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,6,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Setup Access Issued At,Setup Access Issued At,Setup_Access_Issued_At,datetime,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Setup Access Status,Setup Access Status,Setup_Access_Status,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,8,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Setup Access Verified At,Setup Access Verified At,Setup_Access_Verified_At,datetime,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Setup Fee,Setup Fee,Setup_Fee,currency,double,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,16,2,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Setup Form Submission ID,Setup Form Submission ID,Setup_Form_Submission_ID,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Setup Form Submitted At,Setup Form Submitted At,Setup_Form_Submitted_At,datetime,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Setup Form Version,Setup Form Version,Setup_Form_Version,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Stage,Stage,Stage,picklist,string,system,used,true,writable,false,false,true,true,required,required,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,true,unknown,true,true,true,not_supported,10,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Stage Modified Time,Stage Modified Time,Stage_Modified_Time,datetime,string,system,used,false,writable,false,true,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,false,false,false,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Submission Channel,Submission Channel,Submission_Channel,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,3,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Subscription Start Date,Subscription Start Date,Subscription_Start_Date,date,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,20,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Subscription Status,Subscription Status,Subscription_Status,picklist,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,missing,6,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Tag,Tag,Tag,text,jsonarray,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,2000,,false,unknown,true,true,false,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Target Start Date,Target Start Date,Target_Start_Date,date,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,20,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Call Limit,Test Call Limit,Test_Call_Limit,integer,integer,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Callback Requests,Test Callback Requests,Test_Callback_Requests,integer,integer,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Calls Reaching Route,Test Calls Reaching Route,Test_Calls_Reaching_Route,integer,integer,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Company-Confirmed Outcomes,Test Company-Confirmed Outcomes,Test_Company_Confirmed_Outcomes,integer,integer,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Company-Confirmed Value,Test Company-Confirmed Value,Test_Company_Confirmed_Value,currency,double,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,16,2,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Duration Days,Test Duration Days,Test_Duration_Days,integer,integer,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test End At,Test End At,Test_End_At,datetime,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test End Reason,Test End Reason,Test_End_Reason,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,8,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Existing-Customer Calls,Test Existing-Customer Calls,Test_Existing_Customer_Calls,integer,integer,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test New-Service Inquiries,Test New-Service Inquiries,Test_New_Service_Inquiries,integer,integer,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Phone Number,Test Phone Number,Test_Phone_Number,phone,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Qualified Opportunities,Test Qualified Opportunities,Test_Qualified_Opportunities,integer,integer,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Scope Accepted,Test Scope Accepted,Test_Scope_Accepted,boolean,boolean,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,5,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Scope Accepted At,Test Scope Accepted At,Test_Scope_Accepted_At,datetime,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Scope Version,Test Scope Version,Test_Scope_Version,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Start At,Test Start At,Test_Start_At,datetime,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Status,Test Status,Test_Status,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,12,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Test Urgent or Person-Requested Calls,Test Urgent or Person-Requested Calls,Test_Urgent_or_Person_Requested_Calls,integer,integer,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Timeline Fit,Timeline Fit,Timeline_Fit,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,6,omitted_private_qualification_threshold_values,verified_live_read_only
2,2026-08-14,Deals,Deals,Title,Title,Title,text,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Type,Type,Type,picklist,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,8,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Urgent Call Handling,Urgent Call Handling,Urgent_Call_Handling,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,4,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,URL,URL,URL,text,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Workflow Integration,Workflow Integration,Workflow_And_Integration_Notes,textarea,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,2000,,false,unknown,true,true,false,present,0,not_applicable,verified_live_read_only
