schema_version,snapshot_date,module_api_name,layout_name,layout_api_name,layout_status,section_mode,section_sequence,section_label,section_api_name,column_count,field_sequence,field_source_ordinal,field_label,layout_display_label,field_api_name,data_type,default_value_status,required_status,read_only_status,field_read_only_status,api_write_status,metadata_verification_status
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,17,17,Authorized Representative Confirmed,Authorized Representative Confirmed,Authorized_Representative_Confirmed,boolean,configured,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,18,18,Authority Confirmed At,Authority Confirmed At,Authority_Confirmed_At,datetime,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,19,19,Test Scope Accepted,Test Scope Accepted,Test_Scope_Accepted,boolean,configured,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,20,20,Test Scope Accepted At,Test Scope Accepted At,Test_Scope_Accepted_At,datetime,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,21,21,Test Scope Version,Test Scope Version,Test_Scope_Version,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,22,22,Setup Form Submission ID,Setup Form Submission ID,Setup_Form_Submission_ID,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,23,23,Setup Form Version,Setup Form Version,Setup_Form_Version,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,11,Free Test Setup,Free_Test_Setup,2,24,24,Setup Form Submitted At,Setup Form Submitted At,Setup_Form_Submitted_At,datetime,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,12,Free Test Control & Authorization,Free_Test_Control_Authorization,2,1,1,Setup Access Status,Setup Access Status,Setup_Access_Status,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,12,Free Test Control & Authorization,Free_Test_Control_Authorization,2,2,2,Setup Access Issued At,Setup Access Issued At,Setup_Access_Issued_At,datetime,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,12,Free Test Control & Authorization,Free_Test_Control_Authorization,2,3,3,Setup Access Verified At,Setup Access Verified At,Setup_Access_Verified_At,datetime,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,12,Free Test Control & Authorization,Free_Test_Control_Authorization,2,4,4,Free Test Authorization Status,Free Test Authorization Status,Free_Test_Authorization_Status,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,12,Free Test Control & Authorization,Free_Test_Control_Authorization,2,5,5,Authorization Signed At,Authorization Signed At,Authorization_Signed_At,datetime,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,12,Free Test Control & Authorization,Free_Test_Control_Authorization,2,6,6,Go-Live Approval Status,Go-Live Approval Status,Go_Live_Approval_Status,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,12,Free Test Control & Authorization,Free_Test_Control_Authorization,2,7,7,Go-Live Approved At,Go-Live Approved At,Go_Live_Approved_At,datetime,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,12,Free Test Control & Authorization,Free_Test_Control_Authorization,2,8,8,Test Status,Test Status,Test_Status,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,12,Free Test Control & Authorization,Free_Test_Control_Authorization,2,9,9,Test Start At,Test Start At,Test_Start_At,datetime,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,12,Free Test Control & Authorization,Free_Test_Control_Authorization,2,10,10,Test End At,Test End At,Test_End_At,datetime,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,12,Free Test Control & Authorization,Free_Test_Control_Authorization,2,11,11,Test End Reason,Test End Reason,Test_End_Reason,picklist,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,12,Free Test Control & Authorization,Free_Test_Control_Authorization,2,12,12,Rollback Completed At,Rollback Completed At,Rollback_Completed_At,datetime,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,13,Free Test Results,Free_Test_Results,2,1,1,Test Calls Reaching Route,Test Calls Reaching Route,Test_Calls_Reaching_Route,integer,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,13,Free Test Results,Free_Test_Results,2,2,2,Test New-Service Inquiries,Test New-Service Inquiries,Test_New_Service_Inquiries,integer,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,13,Free Test Results,Free_Test_Results,2,3,3,Test Existing-Customer Calls,Test Existing-Customer Calls,Test_Existing_Customer_Calls,integer,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,13,Free Test Results,Free_Test_Results,2,4,4,Test Urgent or Person-Requested Calls,Test Urgent or Person-Requested Calls,Test_Urgent_or_Person_Requested_Calls,integer,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,13,Free Test Results,Free_Test_Results,2,5,5,Test Callback Requests,Test Callback Requests,Test_Callback_Requests,integer,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,13,Free Test Results,Free_Test_Results,2,6,6,Test Qualified Opportunities,Test Qualified Opportunities,Test_Qualified_Opportunities,integer,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,13,Free Test Results,Free_Test_Results,2,7,7,Test Company-Confirmed Outcomes,Test Company-Confirmed Outcomes,Test_Company_Confirmed_Outcomes,integer,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,13,Free Test Results,Free_Test_Results,2,8,8,Test Company-Confirmed Value,Test Company-Confirmed Value,Test_Company_Confirmed_Value,currency,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,13,Free Test Results,Free_Test_Results,2,9,9,Results Review At,Results Review At,Results_Review_At,datetime,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,14,System Information,System,2,1,1,Billing Customer ID,Billing Customer ID,Billing_Customer_ID,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,14,System Information,System,2,2,2,Created By,Created By,Created_By,ownerlookup,none,optional,false,false,read_only,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,14,System Information,System,2,4,3,Modified By,Modified By,Modified_By,ownerlookup,none,optional,false,false,read_only,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,14,System Information,System,2,5,4,Social Lead ID,Social Lead ID,leadchain0__Social_Lead_ID,text,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,14,System Information,System,2,6,5,Expected Revenue,Expected Revenue,Expected_Revenue,currency,none,optional,true,true,read_only,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,14,System Information,System,2,8,6,Probability,Probability,Probability,integer,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,14,System Information,System,2,10,7,Created Time,Created Time,Created_Time,datetime,none,optional,false,false,read_only,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,14,System Information,System,2,12,8,Modified Time,Modified Time,Modified_Time,datetime,none,optional,false,false,read_only,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,14,System Information,System,2,30,9,Stage Modified Time,Stage Modified Time,Stage_Modified_Time,datetime,none,optional,false,true,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,14,System Information,System,2,32,10,Sales Cycle Duration,Sales Cycle Duration,Sales_Cycle_Duration,integer,none,optional,false,true,read_only,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,14,System Information,System,2,33,11,Lead Conversion Time,Lead Conversion Time,Lead_Conversion_Time,integer,none,optional,false,true,read_only,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,default_create,14,System Information,System,2,34,12,Overall Sales Duration,Overall Sales Duration,Overall_Sales_Duration,integer,none,optional,false,true,read_only,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,business_card,1000,Business Card,Business_Card__s,1,1,1,Deal Name,Potential Name,Deal_Name,text,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,business_card,1000,Business Card,Business_Card__s,1,2,2,Amount,Amount,Amount,currency,none,optional,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,business_card,1000,Business Card,Business_Card__s,1,3,3,Deal Owner,Potential Owner,Owner,ownerlookup,none,optional,false,true,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,business_card,1000,Business Card,Business_Card__s,1,4,4,Stage,Stage,Stage,picklist,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,business_card,1000,Business Card,Business_Card__s,1,5,5,Closing Date,Closing Date,Closing_Date,date,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,quick_create,1000,Quick Create,Quick_Create__s,1,1,1,Deal Name,Potential Name,Deal_Name,text,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,quick_create,1000,Quick Create,Quick_Create__s,1,2,2,Closing Date,Closing Date,Closing_Date,date,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,quick_create,1000,Quick Create,Quick_Create__s,1,3,3,Stage,Stage,Stage,picklist,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,quick_create,1000,Quick Create,Quick_Create__s,1,4,4,Contact Name,Contact Name,Contact_Name,lookup,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,quick_create,1000,Quick Create,Quick_Create__s,1,5,5,Account Name,Account Name,Account_Name,lookup,none,required,false,false,writable,verified_live_read_only
2,2026-08-14,Deals,Standard,Standard__s,active,quick_create,1000,Quick Create,Quick_Create__s,1,6,6,Pipeline,Pipeline,Pipeline,picklist,configured,required,false,false,writable,verified_live_read_only
